"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMTCBUS","200203","214.601","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200204","212.366","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200205","224.755","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200206","214.539","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200207","236.261","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200208","223.963","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200209","229.971","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200210","243.674","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200211","232.533","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200212","241.737","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200213","2700.621","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200301","234.717","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200302","216.118","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200303","231.195","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200304","228.736","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200305","229.825","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200306","227.395","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200307","241.766","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200308","240.779","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200309","229.274","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200310","237.129","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200311","236.682","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200312","252.855","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200313","2806.471","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200401","256.495","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200402","238.543","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200403","248.63","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200404","248.412","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200405","244.964","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200406","246.754","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200407","257.191","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200408","254.388","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200409","243.852","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200410","254.761","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200411","248.184","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200412","265.897","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200413","3008.073","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200501","265.619","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200502","247.041","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200503","259.499","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200504","246.323","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200505","256.686","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200506","255.114","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200507","267.028","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200508","268.73","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200509","255.836","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200510","262.388","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200511","258.577","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200512","271.089","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200513","3113.93","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200601","275.22","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200602","245.044","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200603","263.614","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200604","252.265","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200605","267.851","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200606","271.64","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200607","280.203","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200608","282.741","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200609","273.896","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200610","282.458","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200611","277.249","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200612","289.959","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200613","3262.14","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200701","295.687","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200702","264.65","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200703","287.435","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200704","277.639","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200705","285.363","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200706","284.184","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200707","295.092","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200708","295.746","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200709","286.64","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200710","302.388","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200711","296.006","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200712","313.995","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200713","3484.824","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200801","327.188","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200802","299.991","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200803","313.922","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200804","313.25","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200805","320.296","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200806","311.788","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200807","330.18","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200808","331.84","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200809","319.736","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200810","331.946","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200811","324.878","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200812","326.377","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200813","3851.392","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200901","313.715","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200902","286.141","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200903","317.339","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200904","307.442","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200905","323.274","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200906","323.707","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200907","343.778","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200908","348.901","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200909","330.682","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200910","347.009","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200911","343.246","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200912","354.782","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","200913","3940.009","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201001","367.294","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201002","342.116","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201003","374.892","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201004","365.582","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201005","374.413","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201006","374.48","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201007","385.875","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201008","387.501","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201009","374.086","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201010","383.983","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201011","380.095","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201012","395.319","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201013","4505.629","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201101","384.854","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201102","352.374","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201103","384.329","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201104","364.286","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201105","379.11","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201106","389.087","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201107","389.828","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201108","402.432","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201109","380.432","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201110","389.052","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201111","389.976","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201112","410.732","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201113","4616.493","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201201","378.211","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201202","361.337","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201203","381.016","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201204","365.258","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201205","384.623","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201206","377.961","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201207","380.753","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201208","391.634","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201209","365.918","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201210","379.735","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201211","369.367","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201212","381.123","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201213","4516.951","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201301","390.743","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201302","356.257","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201303","399.652","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201304","388.467","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201305","405.242","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201306","407.273","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201307","419.772","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201308","417.015","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201309","403.071","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201310","422.721","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201311","414.747","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201312","436.071","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201313","4861.035","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201401","414.238","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201402","379.248","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201403","418.492","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201404","406.913","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201405","418.502","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201406","418.861","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201407","434.169","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201408","433.983","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201409","410.079","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201410","425.867","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201411","416.472","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201412","438.711","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201413","5015.522","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201501","412.264","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201502","381.589","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201503","414.485","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201504","402.734","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201505","424.094","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201506","421.783","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201507","436.867","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201508","436.438","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201509","417.144","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201510","419.379","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201511","416.1","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201512","432.038","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201513","5014.887","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201601","409.138","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201602","397.509","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201603","420.421","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201604","393.994","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201605","421.313","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201606","419.313","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201607","435.477","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201608","441.955","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201609","416.645","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201610","420.065","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201611","426.476","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201612","460.758","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201613","5063.054","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201701","417.923","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201702","381.121","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201703","425.445","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201704","404.348","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201705","426.35","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201706","424.674","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201707","430.816","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201708","442.13","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201709","408.139","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201710","424.063","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201711","423.148","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201712","436.445","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201713","5044.598","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201801","431.058","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201802","388.143","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201803","431.438","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201804","407.36","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201805","439.228","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201806","424.018","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201807","440.243","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201808","446.046","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201809","408.367","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201810","430.949","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201811","421.632","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201812","436.03","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201813","5104.513","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201901","421.547","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201902","391.998","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201903","423.294","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201904","407.597","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201905","432.171","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201906","421.328","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201907","436.702","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201908","433.91","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201909","405.569","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201910","424.187","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201911","419.399","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201912","438.308","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","201913","5056","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202001","411.425","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202002","386.243","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202003","380.668","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202004","317.122","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202005","356.544","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202006","374.601","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202007","387.127","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202008","387.196","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202009","376.415","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202010","379.84","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202011","385.095","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202012","402.812","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202013","4545.13","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202101","378.662","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202102","341.878","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202103","399.249","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202104","383.364","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202105","410.496","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202106","398.298","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202107","412.849","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202108","406.698","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202109","384.689","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202110","413.169","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202111","403.209","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202112","418.006","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202113","4750.55","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202201","395.335","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202202","368.033","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202203","407.021","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202204","389.383","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202205","410.372","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202206","412.984","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202207","414.141","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202208","419.315","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202209","378.27","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202210","408.836","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202211","403.992","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202212","406.156","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202213","4813.777","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202301","417.647","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202302","372.974","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202303","418.218","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202304","388.387","12","Total Biomass Energy Consumption","Trillion Btu"
"BMTCBUS","202305","429.438","12","Total Biomass Energy Consumption","Trillion Btu"
"RETCBUS","194913","2973.984","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195013","2977.718","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195113","2958.464","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195213","2940.181","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195313","2831.46","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195413","2754.099","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195513","2783.987","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195613","2850.582","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195713","2849.194","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195813","2915.09","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","195913","2901.339","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196013","2928.204","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196113","2952.226","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196213","3117.444","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196313","3096.431","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196413","3225.248","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196513","3395.816","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196613","3432.462","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196713","3690.213","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196813","3772.656","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","196913","4094.892","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197013","4070.021","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197113","4262.213","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197213","4382.009","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197301","403.981","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197302","360.9","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197303","400.161","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197304","380.47","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197305","392.141","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197306","377.232","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197307","367.325","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197308","353.757","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197309","307.006","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197310","323.453","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197311","337.817","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197312","406.694","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197313","4410.938","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197401","437.467","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197402","399.942","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197403","423.474","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197404","422.323","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197405","427.657","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197406","409.281","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197407","409.719","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197408","386.101","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197409","353.91","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197410","343.703","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197411","351.633","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197412","376.642","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197413","4741.852","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197501","392.756","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197502","368.278","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197503","423.49","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197504","405.368","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197505","421.283","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197506","411.622","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197507","398.459","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197508","368.23","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197509","341.957","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197510","368.786","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197511","383.196","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197512","403.696","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197513","4687.12","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197601","421.775","13","Total Renewable Energy Consumption","Trillion Btu"
"RETCBUS","197602","396.173","13","Total Renewable Energy Consumption","Trillion Btu"
